,0
16837,1328.58
16838,1359.36
16839,1380.06
16840,1414.62
16841,1479.42
16842,1476.9
16843,1372.14
16844,1313.82
16845,1248.84
16846,1213.02
16847,1216.08
16848,1201.68
16849,1162.08
16850,1118.7
16851,1069.92
16852,1071.9
16853,1056.24
16854,1064.7
16855,1083.78
16856,1078.2
16857,1093.68
16858,1047.96
16859,1069.56
16860,1052.64
16861,1017.9
16862,1085.58
16863,1112.76
16864,1140.48
16865,1228.68
16866,1255.14
16867,1225.98
16868,1211.22
16869,1211.58
16870,1205.46
16871,1227.6
16872,1219.68
16873,1159.74
16874,1099.98
16875,1082.7
16876,1062.0
16877,1041.12
16878,1020.6
16879,1037.34
16880,1057.5
16881,1083.78
16882,1091.52
16883,1119.06
16884,1127.16
16885,1126.8
16886,1146.06
16887,1157.58
16888,1217.34
16889,1311.12
16890,1310.58
16891,1285.56
16892,1263.96
16893,1266.3
16894,1239.84
16895,1241.82
16896,1173.6
16897,1123.74
16898,1102.14
16899,1090.08
16900,1071.0
16901,1080.18
16902,1095.66
16903,1151.28
16904,1305.18
16905,1519.56
16906,1561.5
16907,1525.68
16908,1407.78
16909,1423.26
16910,1426.14
16911,1420.38
16912,1499.22
16913,1578.24
16914,1518.66
16915,1406.88
16916,1322.46
16917,1300.14
16918,1239.66
16919,1231.74
16920,1215.54
16921,1159.38
16922,1087.74
16923,1057.32
16924,1075.14
16925,1074.6
16926,1202.76
16927,1216.62
16928,1288.26
16929,1505.88
16930,1500.66
16931,1454.76
16932,1415.7
16933,1419.3
16934,1445.04
16935,1383.66
16936,1396.62
16937,1528.74
16938,1541.88
16939,1462.86
16940,1423.62
16941,1405.8
16942,1324.98
16943,1322.1
16944,1305.0
16945,1245.78
16946,1190.16
16947,1126.8
16948,1145.7
16949,1120.86
16950,1222.2
16951,1247.76
16952,1374.48
16953,1620.9
16954,1678.86
16955,1654.92
16956,1617.84
16957,1663.2
16958,1659.24
16959,1626.3
16960,1608.66
16961,1672.02
16962,1639.44
16963,1547.82
16964,1491.66
16965,1437.48
16966,1374.12
16967,1306.08
16968,1300.32
16969,1238.94
16970,1203.3
16971,1171.8
16972,1164.6
16973,1160.64
16974,1185.84
16975,1237.32
16976,1382.22
16977,1659.06
16978,1643.76
16979,1569.24
16980,1482.12
16981,1452.06
16982,1460.7
16983,1368.0
16984,1456.38
16985,1507.68
16986,1487.88
16987,1458.18
16988,1359.0
16989,1311.84
16990,1247.94
16991,1228.32
16992,1172.34
16993,1157.4
16994,1098.0
16995,1069.92
16996,1045.44
16997,1008.54
16998,1128.24
16999,1133.64
17000,1202.58
17001,1355.04
17002,1389.6
17003,1407.24
17004,1341.36
17005,1394.46
17006,1430.82
17007,1406.52
17008,1427.4
17009,1488.78
17010,1448.1
17011,1347.48
17012,1326.24
17013,1258.02
17014,1198.26
17015,1237.32
17016,1181.52
17017,1156.14
17018,1109.34
17019,1077.48
17020,1074.6
17021,1064.34
17022,1044.9
17023,1081.44
17024,1069.74
17025,1107.72
17026,1034.28
17027,1051.2
17028,1061.82
17029,1007.64
17030,1081.8
17031,1124.64
17032,1220.94
17033,1327.68
17034,1323.72
17035,1332.72
17036,1323.9
17037,1275.48
17038,1233.54
17039,1259.28
17040,1219.5
17041,1185.48
17042,1137.6
17043,1124.1
17044,1124.1
17045,1114.2
17046,1101.42
17047,1098.36
17048,1150.2
17049,1103.58
17050,1067.4
17051,1017.54
17052,1058.76
17053,1024.56
17054,1066.14
17055,1096.38
17056,1164.06
17057,1274.76
17058,1301.94
17059,1305.72
17060,1321.2
17061,1296.72
17062,1251.18
17063,1290.24
17064,1269.9
17065,1240.56
17066,1188.9
17067,1169.64
17068,1170.0
17069,1157.58
17070,1222.92
17071,1301.22
17072,1381.32
17073,1572.48
17074,1562.58
17075,1582.56
17076,1475.28
17077,1467.36
17078,1549.44
17079,1543.14
17080,1557.54
17081,1600.56
17082,1534.14
17083,1474.56
17084,1406.52
17085,1341.0
17086,1289.16
17087,1289.34
17088,1223.82
17089,1168.74
17090,1131.66
17091,1126.26
17092,1100.34
17093,1087.56
17094,1164.06
17095,1217.52
17096,1294.38
17097,1499.04
17098,1529.46
17099,1553.4
17100,1512.18
17101,1498.86
17102,1580.04
17103,1562.04
17104,1594.08
17105,1615.68
17106,1528.92
17107,1459.8
17108,1438.74
17109,1370.88
17110,1285.02
17111,1312.92
17112,1280.52
17113,1235.34
17114,1210.32
17115,1196.64
17116,1166.22
17117,1137.6
17118,1187.64
17119,1253.34
17120,1351.44
17121,1510.74
17122,1551.78
17123,1605.78
17124,1623.42
17125,1623.42
17126,1681.92
17127,1676.16
17128,1635.48
17129,1708.56
17130,1677.06
17131,1623.42
17132,1551.42
17133,1470.06
17134,1400.04
17135,1389.6
17136,1327.5
17137,1265.76
17138,1256.04
17139,1237.86
17140,1203.12
17141,1194.84
17142,1219.5
17143,1302.3
17144,1412.64
17145,1655.82
17146,1707.66
17147,1745.28
17148,1687.86
17149,1600.74
17150,1694.16
17151,1699.38
17152,1755.72
17153,1754.82
17154,1648.62
17155,1530.54
17156,1476.36
17157,1441.62
17158,1358.1
17159,1361.34
17160,1330.38
17161,1273.86
17162,1239.66
17163,1220.4
17164,1184.58
17165,1197.18
17166,1231.38
17167,1317.42
17168,1444.5
17169,1675.26
17170,1629.36
17171,1602.54
17172,1530.36
17173,1519.02
17174,1605.42
17175,1565.28
17176,1638.54
17177,1724.94
17178,1677.96
17179,1514.52
17180,1438.56
17181,1406.34
17182,1353.42
17183,1278.18
17184,1228.5
17185,1178.82
17186,1168.74
17187,1145.34
17188,1161.72
17189,1137.6
17190,1146.42
17191,1244.16
17192,1218.24
17193,1258.38
17194,1178.28
17195,1131.48
17196,1107.0
17197,1057.14
17198,1100.7
17199,1128.24
17200,1178.1
17201,1264.86
17202,1285.02
17203,1266.84
17204,1254.06
17205,1258.02
17206,1269.36
17207,1246.32
17208,1210.86
17209,1171.08
17210,1117.44
17211,1122.3
17212,1099.62
17213,1099.44
17214,1116.9
17215,1204.56
17216,1165.86
17217,1147.86
17218,1118.52
17219,1092.24
17220,1059.12
17221,1001.16
17222,1043.1
17223,1100.52
17224,1181.52
17225,1224.0
17226,1223.28
17227,1217.88
17228,1221.12
17229,1220.04
17230,1199.16
17231,1159.56
17232,1123.92
17233,1068.84
17234,1039.32
17235,1023.66
17236,1028.16
17237,1027.8
17238,1098.0
17239,1142.82
17240,1215.18
17241,1398.24
17242,1494.54
17243,1491.12
17244,1437.84
17245,1408.86
17246,1463.76
17247,1424.34
17248,1414.08
17249,1449.0
17250,1367.1
17251,1276.56
17252,1239.3
17253,1219.32
17254,1135.08
17255,1119.42
17256,1065.6
17257,1042.2
17258,993.6
17259,995.04
17260,994.5
17261,987.66
17262,1064.52
17263,1138.32
17264,1220.76
17265,1322.1
17266,1377.36
17267,1322.1
17268,1228.5
17269,1233.72
17270,1260.36
17271,1202.04
17272,1224.72
17273,1311.3
17274,1263.96
17275,1241.28
17276,1246.86
17277,1222.56
17278,1205.46
17279,1182.6
17280,1133.46
17281,1059.48
17282,1025.28
17283,1013.58
17284,1008.36
17285,985.32
17286,1038.96
17287,1092.24
17288,1109.88
17289,1300.5
17290,1351.08
17291,1354.68
17292,1298.16
17293,1269.0
17294,1383.84
17295,1350.18
17296,1346.76
17297,1370.88
17298,1317.78
17299,1243.44
17300,1188.54
17301,1149.84
17302,1065.06
17303,1085.04
17304,1028.7
17305,963.36
17306,943.2
17307,947.16
17308,945.54
17309,944.46
17310,1057.5
17311,1039.32
17312,1152.18
17313,1360.44
17314,1440.36
17315,1463.22
17316,1386.72
17317,1422.36
17318,1486.98
17319,1463.58
17320,1436.4
17321,1457.64
17322,1376.1
17323,1313.1
17324,1256.76
17325,1252.62
17326,1175.04
17327,1183.14
17328,1121.76
17329,1066.86
17330,1074.24
17331,1053.0
17332,1054.26
17333,1047.78
17334,1100.52
17335,1170.54
17336,1279.08
17337,1495.98
17338,1520.46
17339,1582.38
17340,1530.18
17341,1522.26
17342,1551.06
17343,1567.62
17344,1569.42
17345,1590.48
17346,1516.5
17347,1382.58
17348,1328.4
17349,1241.82
17350,1156.14
17351,1125.36
17352,1113.66
17353,1100.88
17354,1058.04
17355,1046.16
17356,1048.5
17357,1022.58
17358,1032.3
17359,1122.3
17360,1174.86
17361,1221.84
17362,1122.66
17363,1110.78
17364,1068.48
17365,1004.58
17366,1019.88
17367,1055.88
17368,1097.1
17369,1162.26
17370,1236.96
17371,1169.28
17372,1156.86
17373,1137.24
17374,1121.4
17375,1142.82
17376,1127.7
17377,1126.62
17378,1106.46
17379,1102.14
17380,1094.94
17381,1094.22
17382,1090.8
17383,1113.12
17384,1126.08
17385,1100.16
17386,1050.66
17387,1019.34
17388,970.38
17389,924.12
17390,975.06
17391,1003.5
17392,1081.8
17393,1155.06
17394,1210.32
17395,1169.1
17396,1158.48
17397,1143.36
17398,1120.86
17399,1118.7
17400,1063.26
17401,1049.76
17402,1042.38
17403,1056.42
17404,1061.64
17405,1035.36
17406,1112.04
17407,1139.58
17408,1251.18
17409,1438.74
17410,1518.66
17411,1576.08
17412,1545.84
17413,1523.52
17414,1608.12
17415,1502.64
17416,1512.9
17417,1570.32
17418,1518.48
17419,1426.14
17420,1359.54
17421,1309.86
17422,1269.0
17423,1194.66
17424,1157.94
17425,1084.86
17426,1066.5
17427,1052.82
17428,1042.74
17429,1031.04
17430,1161.0
17431,1182.06
17432,1261.8
17433,1456.2
17434,1486.62
17435,1522.8
17436,1537.38
17437,1534.14
17438,1606.5
17439,1493.82
17440,1521.72
17441,1602.54
17442,1549.44
17443,1463.22
17444,1406.34
17445,1341.9
17446,1285.38
17447,1298.52
17448,1263.24
17449,1211.22
17450,1133.46
17451,1136.7
17452,1143.54
17453,1133.28
17454,1207.8
17455,1301.94
17456,1340.1
17457,1517.58
17458,1558.26
17459,1560.6
17460,1496.88
17461,1452.42
17462,1430.46
17463,1486.8
17464,1472.4
17465,1573.2
17466,1532.7
17467,1488.6
17468,1399.68
17469,1384.92
17470,1355.58
17471,1346.58
17472,1303.02
17473,1244.34
17474,1216.62
17475,1205.28
17476,1224.72
17477,1223.82
17478,1303.02
17479,1329.12
17480,1430.1
17481,1605.96
17482,1630.26
17483,1676.7
17484,1564.92
17485,1574.28
17486,1597.86
17487,1509.12
17488,1533.24
17489,1602.72
17490,1553.4
17491,1535.94
17492,1477.08
17493,1420.02
17494,1358.1
17495,1328.22
17496,1273.68
17497,1230.66
17498,1177.92
17499,1150.02
17500,1179.54
17501,1168.02
17502,1248.12
17503,1397.52
17504,1424.16
17505,1574.64
17506,1602.72
17507,1527.66
17508,1407.78
17509,1313.28
17510,1343.34
17511,1362.42
17512,1378.98
17513,1441.98
17514,1400.94
17515,1352.88
17516,1333.08
17517,1293.3
17518,1222.74
17519,1211.04
17520,1176.48
17521,1132.2
17522,1116.36
17523,1123.56
17524,1142.1
17525,1140.84
17526,1135.62
17527,1198.98
17528,1218.78
17529,1184.22
17530,1122.3
17531,1135.8
17532,1132.56
17533,1095.48
17534,1139.4
17535,1152.36
17536,1192.86
17537,1211.94
17538,1198.26
17539,1156.14
17540,1139.76
17541,1129.32
17542,1112.58
17543,1148.76
17544,1160.46
17545,1132.56
17546,1101.78
17547,1085.94
17548,1092.6
17549,1083.24
17550,1089.72
17551,1121.58
17552,1098.54
17553,1091.16
17554,999.36
17555,996.3
17556,966.6
17557,945.0
17558,952.02
17559,1020.24
17560,1085.04
17561,1155.24
17562,1200.42
17563,1194.3
17564,1203.84
17565,1213.56
17566,1190.52
17567,1201.32
17568,1154.52
17569,1135.26
17570,1111.14
17571,1090.62
17572,1091.52
17573,1083.6
17574,1165.86
17575,1202.76
17576,1289.88
17577,1537.2
17578,1527.66
17579,1472.58
17580,1411.74
17581,1376.64
17582,1458.72
17583,1460.16
17584,1487.7
17585,1468.44
17586,1475.1
17587,1431.0
17588,1362.24
17589,1302.3
17590,1227.24
17591,1202.04
17592,1172.16
17593,1114.74
17594,1097.28
17595,1072.98
17596,1092.6
17597,1083.96
17598,1162.26
17599,1213.92
17600,1350.0
17601,1590.3
17602,1597.32
17603,1560.96
17604,1427.76
17605,1364.94
17606,1338.48
17607,1351.26
17608,1359.72
17609,1430.82
17610,1457.64
17611,1416.24
17612,1411.92
17613,1378.8
17614,1343.7
17615,1283.22
17616,1242.9
17617,1157.58
17618,1133.64
17619,1133.1
17620,1137.42
17621,1105.02
17622,1181.7
17623,1238.4
17624,1361.16
17625,1585.8
17626,1593.0
17627,1596.78
17628,1509.12
17629,1456.56
17630,1468.98
17631,1416.78
17632,1419.12
17633,1477.08
17634,1469.7
17635,1451.34
17636,1381.14
17637,1352.7
17638,1378.98
17639,1334.7
17640,1285.56
17641,1224.18
17642,1128.78
17643,1109.7
17644,1085.22
17645,1065.96
17646,1165.86
17647,1157.04
17648,1249.38
17649,1499.04
17650,1597.86
17651,1624.68
17652,1582.38
17653,1562.76
17654,1551.78
17655,1501.56
17656,1504.8
17657,1564.02
17658,1476.54
17659,1413.54
17660,1352.7
17661,1306.8
17662,1232.82
17663,1185.66
17664,1152.54
17665,1062.18
17666,1039.68
17667,1037.34
17668,1048.32
17669,1047.78
17670,1130.94
17671,1129.5
17672,1213.56
17673,1396.62
17674,1378.08
17675,1386.9
17676,1320.12
17677,1312.56
17678,1281.42
17679,1281.78
17680,1325.52
17681,1364.58
17682,1373.22
17683,1353.6
17684,1302.48
17685,1246.86
17686,1185.48
17687,1170.54
17688,1154.88
17689,1106.82
17690,1085.4
17691,1093.14
17692,1104.3
17693,1085.94
17694,1099.98
17695,1107.18
17696,1109.52
17697,1138.32
17698,1093.32
17699,1116.18
17700,1122.48
17701,1079.82
17702,1175.94
17703,1163.16
17704,1191.24
17705,1207.62
17706,1206.0
17707,1177.74
17708,1148.58
17709,1130.4
17710,1123.38
17711,1116.72
17712,1073.52
17713,1050.3
17714,1020.24
17715,1012.32
17716,996.84
17717,1001.16
17718,976.5
17719,1017.72
17720,1018.8
17721,973.26
17722,965.52
17723,995.4
17724,937.98
17725,943.2
17726,959.4
17727,1030.14
17728,1075.32
17729,1132.56
17730,1231.2
17731,1236.96
17732,1220.58
17733,1185.66
17734,1155.78
17735,1099.8
17736,1042.74
17737,1012.86
17738,963.72
17739,996.3
17740,1020.78
17741,997.92
17742,1075.14
17743,1103.76
17744,1251.18
17745,1467.36
17746,1559.34
17747,1623.78
17748,1518.12
17749,1451.7
17750,1494.9
17751,1440.0
17752,1459.26
17753,1576.62
17754,1544.94
17755,1466.28
17756,1408.68
17757,1352.34
17758,1329.3
17759,1290.42
17760,1286.82
17761,1211.4
17762,1128.42
17763,1128.42
17764,1126.44
17765,1106.28
17766,1194.48
17767,1217.34
17768,1339.2
17769,1569.78
17770,1591.56
17771,1573.02
17772,1545.66
17773,1477.08
17774,1563.48
17775,1531.44
17776,1533.96
17777,1649.16
17778,1598.94
17779,1523.52
17780,1460.88
17781,1422.0
17782,1355.22
17783,1327.86
17784,1273.32
17785,1224.9
17786,1158.12
17787,1132.2
17788,1134.54
17789,1135.62
17790,1193.58
17791,1224.9
17792,1407.78
17793,1611.9
17794,1609.92
17795,1618.2
17796,1538.28
17797,1508.58
17798,1528.74
17799,1520.46
17800,1511.82
17801,1650.6
17802,1634.4
17803,1571.58
17804,1506.42
17805,1480.5
17806,1413.9
17807,1342.98
17808,1314.36
17809,1234.08
17810,1201.68
17811,1160.82
17812,1164.96
17813,1152.54
17814,1206.0
17815,1286.28
17816,1434.78
17817,1710.18
17818,1797.12
17819,1773.9
17820,1650.24
17821,1595.52
17822,1630.08
17823,1670.94
17824,1639.98
17825,1632.06
17826,1612.98
17827,1538.82
17828,1507.32
17829,1489.68
17830,1416.42
17831,1354.32
17832,1318.32
17833,1250.46
17834,1229.58
17835,1190.88
17836,1188.18
17837,1176.48
17838,1257.48
17839,1304.64
17840,1379.7
17841,1637.1
17842,1632.78
17843,1670.58
17844,1629.54
17845,1655.28
17846,1689.12
17847,1632.24
17848,1629.36
17849,1629.0
17850,1582.56
17851,1526.58
17852,1485.72
17853,1459.8
17854,1358.28
17855,1389.24
17856,1292.58
17857,1233.18
17858,1184.94
17859,1220.94
17860,1189.8
17861,1198.62
17862,1170.72
17863,1211.58
17864,1233.36
17865,1258.02
17866,1255.68
17867,1212.66
17868,1218.96
17869,1168.02
17870,1258.92
17871,1291.32
17872,1370.88
17873,1485.18
17874,1523.7
17875,1433.34
17876,1446.84
17877,1385.64
17878,1395.72
17879,1373.4
17880,1343.16
17881,1298.7
17882,1269.72
17883,1282.14
17884,1268.64
17885,1275.66
17886,1285.74
17887,1291.68
17888,1254.78
17889,1263.06
17890,1182.6
17891,1209.24
17892,1174.86
17893,1210.86
17894,1212.84
17895,1293.48
17896,1385.28
17897,1459.8
17898,1497.96
17899,1490.94
17900,1508.04
17901,1492.02
17902,1483.74
17903,1505.16
17904,1467.18
17905,1375.02
17906,1370.88
17907,1325.7
17908,1357.38
17909,1360.8
17910,1468.08
17911,1508.4
17912,1576.08
17913,1860.48
17914,1882.44
17915,1845.36
17916,1747.26
17917,1711.08
17918,1713.24
17919,1650.6
17920,1704.78
17921,1778.22
17922,1784.34
17923,1721.52
17924,1658.34
17925,1622.52
17926,1568.16
17927,1492.02
17928,1453.32
17929,1371.42
17930,1328.58
17931,1302.84
17932,1309.86
17933,1292.22
17934,1392.84
17935,1401.48
17936,1601.64
17937,1872.9
17938,1918.08
17939,1921.68
17940,1834.74
17941,1767.78
17942,1764.18
17943,1755.9
17944,1678.5
17945,1699.38
17946,1700.28
17947,1636.56
17948,1600.02
17949,1580.58
17950,1513.8
17951,1485.18
17952,1426.86
17953,1341.18
17954,1279.62
17955,1257.66
17956,1268.82
17957,1248.48
17958,1314.9
17959,1371.42
17960,1529.46
17961,1741.5
17962,1762.74
17963,1721.7
17964,1661.58
17965,1645.38
17966,1725.48
17967,1733.04
17968,1751.58
17969,1795.68
17970,1773.36
17971,1656.0
17972,1610.46
17973,1585.62
17974,1517.4
17975,1487.7
17976,1381.68
17977,1320.3
17978,1293.84
17979,1261.26
17980,1244.34
17981,1243.08
17982,1321.92
17983,1367.46
17984,1529.64
17985,1779.84
17986,1834.56
17987,1790.28
17988,1723.5
17989,1648.44
17990,1652.22
17991,1651.68
17992,1675.62
17993,1728.9
17994,1707.12
17995,1668.24
17996,1624.68
17997,1578.78
17998,1510.02
17999,1478.88
18000,1398.78
18001,1352.52
18002,1310.94
18003,1277.64
18004,1261.8
18005,1246.32
18006,1340.1
18007,1370.52
18008,1596.6
18009,1895.4
18010,2006.28
18011,2000.88
18012,2023.56
18013,1922.58
18014,1933.02
18015,1883.34
18016,1898.28
18017,1895.76
18018,1790.28
18019,1636.02
18020,1544.58
18021,1515.24
18022,1435.14
18023,1420.74
18024,1336.14
18025,1296.72
18026,1272.78
18027,1284.12
18028,1290.24
18029,1284.12
18030,1268.64
18031,1325.7
18032,1294.02
18033,1326.42
18034,1295.1
18035,1351.62
18036,1347.84
18037,1310.4
18038,1346.04
18039,1382.58
18040,1373.4
18041,1466.82
18042,1493.64
18043,1447.56
18044,1443.06
18045,1426.86
18046,1384.2
18047,1386.54
18048,1388.34
18049,1296.18
18050,1252.08
18051,1234.08
18052,1265.58
18053,1217.7
18054,1222.74
18055,1245.24
18056,1273.86
18057,1260.72
18058,1276.02
18059,1296.0
18060,1336.32
18061,1314.9
18062,1294.02
18063,1395.0
18064,1466.1
18065,1497.96
18066,1541.7
18067,1535.58
18068,1506.78
18069,1487.16
18070,1470.24
18071,1482.12
18072,1650.42
18073,1575.0
18074,1530.0
18075,1540.62
18076,1509.66
18077,1545.84
18078,1577.7
18079,1682.28
18080,1650.78
18081,1955.16
18082,2064.96
18083,2032.74
18084,2006.46
18085,1951.02
18086,1910.88
18087,1863.9
18088,1898.46
18089,1951.92
18090,1879.74
18091,1782.54
18092,1745.82
18093,1675.08
18094,1578.24
18095,1540.26
18096,1507.5
18097,1388.7
18098,1366.74
18099,1355.04
18100,1420.02
18101,1355.22
18102,1469.16
18103,1546.56
18104,1610.82
18105,1869.12
18106,1872.0
18107,1857.96
18108,1764.36
18109,1712.52
18110,1725.48
18111,1707.84
18112,1586.16
18113,1737.72
18114,1719.54
18115,1665.9
18116,1603.26
18117,1541.7
18118,1522.62
18119,1529.28
18120,1459.98
18121,1378.8
18122,1351.26
18123,1333.08
18124,1328.22
18125,1342.08
18126,1399.32
18127,1509.66
18128,1627.38
18129,1828.44
18130,1815.12
18131,1786.5
18132,1725.66
18133,1667.52
18134,1702.62
18135,1659.06
18136,1639.44
18137,1717.02
18138,1721.16
18139,1655.1
18140,1600.74
18141,1525.68
18142,1436.58
18143,1440.54
18144,1403.64
18145,1313.64
18146,1278.72
18147,1280.7
18148,1296.9
18149,1514.52
18150,1907.28
18151,1665.36
18152,1595.34
18153,1825.02
18154,1848.42
18155,1796.58
18156,1620.36
18157,1539.36
18158,1520.1
18159,1470.6
18160,1434.6
18161,1387.44
18162,1375.74
18163,1299.78
18164,1240.92
18165,1238.04
18166,1205.82
18167,1210.5
18168,1217.16
18169,1171.08
18170,1132.92
18171,1118.16
18172,1123.56
18173,1087.74
18174,1081.08
18175,1071.36
18176,1054.98
18177,1052.46
18178,1019.52
18179,968.76
18180,955.08
18181,925.56
18182,953.28
18183,968.58
18184,988.2
18185,1053.0
18186,1144.08
18187,1150.92
18188,1130.76
18189,1126.62
18190,1107.54
18191,1122.66
18192,1107.36
18193,1102.5
18194,1110.78
18195,1099.98
18196,1112.76
18197,1123.38
18198,1122.48
18199,1117.08
18200,1134.18
18201,1061.64
18202,1013.94
18203,957.6
18204,907.74
18205,866.52
18206,871.56
18207,900.0
18208,916.2
18209,941.58
18210,1000.44
18211,1022.76
18212,1068.48
18213,1051.38
18214,1032.12
18215,1051.02
18216,1038.06
18217,1016.82
18218,1029.96
18219,1035.0
18220,1018.62
18221,1041.84
18222,1022.94
18223,976.86
18224,982.26
18225,998.82
18226,999.54
18227,1014.12
18228,999.54
18229,979.38
18230,1014.84
18231,1033.02
18232,1031.94
18233,1024.74
18234,1090.62
18235,1092.42
18236,1070.46
18237,1060.2
18238,1058.4
18239,1055.34
18240,1072.98
18241,1062.54
18242,1051.02
18243,1047.06
18244,1059.66
18245,1052.28
18246,1049.58
18247,1044.72
18248,1058.04
18249,1043.46
18250,1117.08
18251,1125.18
18252,1130.76
18253,1131.84
18254,1174.68
18255,1224.0
18256,1241.64
18257,1293.48
18258,1388.7
18259,1423.26
18260,1420.56
18261,1402.38
18262,1361.34
18263,1358.46
18264,1336.86
18265,1322.28
18266,1277.82
18267,1285.38
18268,1302.3
18269,1297.8
18270,1373.4
18271,1388.52
18272,1541.16
18273,1813.86
18274,1900.8
18275,1885.86
18276,1780.2
18277,1688.4
18278,1668.6
18279,1669.32
18280,1689.84
18281,1804.5
18282,1776.06
18283,1745.64
18284,1683.9
18285,1637.64
18286,1556.46
18287,1544.04
18288,1485.18
18289,1431.0
18290,1383.84
18291,1345.86
18292,1349.82
18293,1316.34
18294,1360.8
18295,1449.0
18296,1515.6
18297,1816.56
18298,1875.78
18299,1893.6
18300,1828.8
18301,1769.76
18302,1735.92
18303,1738.44
18304,1780.2
18305,1842.84
18306,1817.28
18307,1769.22
18308,1693.44
18309,1639.44
18310,1576.08
18311,1511.1
18312,1394.82
18313,1318.68
18314,1263.78
18315,1260.36
18316,1257.3
18317,1264.68
18318,1389.6
18319,1443.24
18320,1616.58
18321,1841.22
18322,1846.44
18323,1818.36
18324,1787.76
18325,1725.84
18326,1692.54
18327,1683.72
18328,1683.0
18329,1708.92
18330,1763.82
18331,1690.38
18332,1661.4
18333,1579.86
18334,1519.92
18335,1566.72
18336,1391.58
18337,1356.48
18338,1320.3
18339,1279.08
18340,1280.88
18341,1279.26
18342,1387.26
18343,1436.76
18344,1608.12
18345,1865.16
18346,1846.08
18347,1782.0
18348,1724.76
18349,1638.18
18350,1634.4
18351,1648.08
18352,1660.32
18353,1654.56
18354,1610.1
18355,1531.44
18356,1513.44
18357,1448.1
18358,1403.64
18359,1392.12
18360,1309.86
18361,1267.38
18362,1223.1
18363,1205.1
18364,1217.52
18365,1225.98
18366,1193.04
18367,1222.74
18368,1219.86
18369,1206.36
18370,1178.46
18371,1178.64
18372,1141.74
18373,1117.08
18374,1177.2
18375,1229.04
18376,1269.18
18377,1273.68
18378,1292.22
18379,1264.68
18380,1259.1
18381,1270.62
18382,1213.56
18383,1226.34
18384,1187.82
18385,1147.68
18386,1101.6
18387,1130.4
18388,1107.36
18389,1101.24
18390,1078.92
18391,1098.18
18392,1119.96
18393,1152.54
18394,1179.0
18395,1196.28
18396,1202.94
18397,1236.24
18398,1257.3
18399,1269.18
18400,1335.96
18401,1355.4
18402,1422.0
18403,1414.26
18404,1375.2
18405,1360.62
18406,1312.02
18407,1312.56
18408,1268.46
18409,1200.6
18410,1157.94
18411,1145.7
18412,1144.98
18413,1132.92
18414,1212.3
18415,1260.36
18416,1436.22
18417,1773.72
18418,1787.04
18419,1791.18
18420,1800.36
18421,1706.58
18422,1723.68
18423,1647.54
18424,1640.88
18425,1753.38
18426,1733.58
18427,1700.46
18428,1633.86
18429,1610.28
18430,1557.72
18431,1558.8
18432,1404.54
18433,1347.3
18434,1282.5
18435,1274.22
18436,1258.38
18437,1244.34
18438,1278.9
18439,1309.68
18440,1488.96
18441,1746.54
18442,1798.74
18443,1682.64
18444,1660.32
18445,1634.04
18446,1643.22
18447,1672.2
18448,1682.82
18449,1730.52
18450,1692.72
18451,1623.78
18452,1602.54
18453,1525.86
18454,1455.66
18455,1355.58
18456,1298.52
18457,1205.82
18458,1182.06
18459,1171.98
18460,1167.84
18461,1168.2
18462,1232.82
18463,1314.54
18464,1483.74
18465,1714.5
18466,1783.26
18467,1803.6
18468,1766.88
18469,1694.52
18470,1694.52
18471,1673.64
18472,1701.54
18473,1784.16
18474,1751.76
18475,1694.88
18476,1635.84
18477,1544.58
18478,1425.78
18479,1371.06
18480,1312.92
18481,1265.4
18482,1225.62
18483,1213.56
18484,1207.44
18485,1211.58
18486,1281.06
18487,1341.72
18488,1506.06
18489,1754.28
18490,1790.64
18491,1810.08
18492,1780.56
18493,1721.52
18494,1741.14
18495,1745.46
18496,1770.84
18497,1869.3
18498,1796.94
18499,1778.76
18500,1702.8
18501,1680.3
18502,1553.76
18503,1547.1
18504,1427.4
18505,1393.2
18506,1351.08
18507,1322.28
18508,1310.94
18509,1320.84
18510,1357.92
18511,1405.8
18512,1542.96
18513,1869.48
18514,1932.12
18515,1929.78
18516,1846.26
18517,1794.42
18518,1798.74
18519,1765.62
18520,1749.6
18521,1724.22
18522,1695.24
18523,1647.18
18524,1608.66
18525,1542.24
18526,1484.46
18527,1457.82
18528,1372.86
18529,1363.5
18530,1300.86
18531,1319.94
18532,1297.08
18533,1244.52
18534,1244.7
18535,1276.74
18536,1337.04
18537,1345.5
18538,1312.2
18539,1323.9
18540,1302.84
18541,1336.32
18542,1360.8
18543,1388.16
18544,1405.8
18545,1413.0
18546,1446.3
18547,1447.2
18548,1431.9
18549,1408.86
18550,1391.4
18551,1369.62
18552,1339.38
18553,1310.4
18554,1260.9
18555,1262.88
18556,1255.68
18557,1242.72
18558,1223.64
18559,1252.08
18560,1248.12
18561,1168.92
18562,1132.2
18563,1119.6
18564,1208.7
18565,1182.06
18566,1182.78
18567,1206.54
18568,1254.06
18569,1320.48
18570,1431.54
18571,1434.96
18572,1455.48
18573,1431.36
18574,1441.62
18575,1429.74
18576,1381.14
18577,1330.56
18578,1294.38
18579,1264.14
18580,1275.66
18581,1278.36
18582,1345.5
18583,1448.28
18584,1610.82
18585,1843.92
18586,1808.1
18587,1830.42
18588,1782.9
18589,1764.72
18590,1780.92
18591,1743.12
