,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
97,,,,,,0.465,0.149,0.155,0.138,,,0.486,,1.105,0.55,1.012,,,0.994,0.95,0.478,0.547,0.536,,,0.569,0.59,0.514,0.529,0.622,,,0.353,0.523,0.598,0.584,0.532,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,0.317,0.08,0.135,0.153,,,0.28600000000000003,0.337,,0.484,0.451,,,0.455,,0.344,0.37,0.371,,,,0.324,0.345,,0.441,,,0.47,0.6559999999999999,0.185,0.4,0.335,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,0.317,0.08,0.135,0.153,,,0.28600000000000003,0.337,0.349,0.484,0.451,,,0.455,,0.344,0.37,0.371,,,,0.324,0.345,,0.441,,,0.47,0.6559999999999999,0.185,0.4,0.335,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,0.369,0.168,0.172,0.146,,,0.205,0.308,0.422,0.478,0.7390000000000001,,,0.728,0.329,0.443,0.409,0.377,,,0.56,0.431,0.507,0.326,0.38,,,0.775,0.498,0.561,0.394,0.657,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,0.103,0.155,0.152,,,0.26,0.36,0.305,0.355,0.458,,,0.467,,0.386,0.475,0.374,,,0.194,0.401,0.326,0.358,0.422,,,0.738,0.546,0.21,0.349,0.382,,,,,,,,,,,0.354,0.385,,,,,,,,,,,
102,,,,,,0.465,0.149,0.155,0.138,,,0.486,0.4970000000000001,1.105,0.55,1.012,,,0.994,,0.478,0.547,0.536,,,0.569,0.59,0.514,0.529,0.622,,,0.353,0.523,0.598,0.584,0.532,,,,,,,,,,,0.705,,,,,,,,,,,,
103,,,,,,0.465,0.086,0.079,0.107,,,1.014,0.825,0.955,0.581,1.088,,,0.918,0.98,0.64,0.508,0.46,,,0.586,0.5820000000000001,,0.53,0.5770000000000001,,,0.386,0.494,0.785,0.7709999999999999,0.521,,,,,,,,,,,0.635,,0.516,0.507,,,0.075,0.138,0.08,0.073,,,
104,,,,,,0.591,0.078,0.071,0.14800000000000002,,,0.457,1.097,0.6,0.622,0.836,,,0.885,0.522,0.478,0.514,0.318,,,0.48,0.532,,0.626,0.5,,,0.309,0.47,0.495,0.468,0.519,,,,,,,,,,,0.514,0.608,0.608,0.649,,,0.063,0.077,0.067,0.062,,,
105,,,,,,,,,,0.08900000000000001,0.08199999999999999,,,,,,0.545,0.386,,,,,,0.383,0.326,,,,,,0.462,0.522,,,,,,0.359,0.44,0.4920000000000001,0.35200000000000004,0.314,0.33,0.35100000000000003,0.638,0.3,0.301,,,,,0.343,0.6,,,,,,0.218,
106,,,,,,0.591,0.078,0.071,0.14800000000000002,,,0.457,1.097,0.6,0.622,0.836,,,0.885,0.522,0.478,0.514,0.318,,,0.48,0.532,0.536,0.626,0.5,,,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,
